id,country,macroarea,area,sex,agegroup,educ,hhsize_grp,foreign_born,cnt_weekday,cnt_count_30,cnt_count_gc_30,cnt_count_w_30,worn_face_mask,threat_community_q,threat_personal_q,d.weight
6396,DE,Ostdeutschland,Sachsen,Male,55-59,NoResponse,2pp.,0,Donnerstag,8,3,4,0,L,L,0.533140094452066
5879,DE,Ostdeutschland,Sachsen,Male,55-59,GraduateOrMore,2pp.,0,Donnerstag,0,0,0,0,H,H,0.533140094452066
13861,DE,Ostdeutschland,Sachsen,Male,55-59,Secondary,3pp.+,0,Samstag,4,0,0,0,H,L,0.533140094452066
5571,DE,Ostdeutschland,Sachsen,Male,60-64,Secondary,2pp.,0,Sonntag,2,0,0,0,H,H,0.533140094452066
10955,DE,Ostdeutschland,Sachsen,Male,60-64,GraduateOrMore,3pp.+,0,Freitag,4,2,0,0,H,L,0.533140094452066
7027,DE,Ostdeutschland,Sachsen,Male,60-64,Secondary,3pp.+,0,Donnerstag,25,6,15,0,L,L,0.533140094452066
14588,DE,Ostdeutschland,Sachsen,Male,60-64,GraduateOrMore,2pp.,0,Samstag,4,3,0,1,H,L,0.533140094452066
12207,DE,Ostdeutschland,Sachsen,Male,60-64,Secondary,1p.,0,Samstag,0,0,0,0,L,L,0.533140094452066
10078,DE,Ostdeutschland,Sachsen,Male,60-64,GraduateOrMore,2pp.,0,Freitag,2,0,1,0,H,L,0.533140094452066
9174,DE,Ostdeutschland,Sachsen,Male,60-64,GraduateOrMore,2pp.,0,Freitag,10,3,5,0,NA,NA,0.533140094452066
10174,DE,Ostdeutschland,Sachsen,Male,65-69,GraduateOrMore,1p.,0,Freitag,0,0,0,0,H,L,1.2605182890288327
7065,DE,Ostdeutschland,Sachsen,Male,70-74,GraduateOrMore,2pp.,0,Donnerstag,2,0,0,0,L,L,1.2605182890288327
8658,DE,Ostdeutschland,Sachsen,Male,70-74,Secondary,2pp.,0,Donnerstag,4,4,0,0,H,H,1.2605182890288327
12663,DE,Ostdeutschland,Sachsen,Male,70-74,Secondary,1p.,1,Samstag,2,1,0,0,H,NA,1.2605182890288327
6329,DE,Ostdeutschland,Sachsen,Male,70-74,GraduateOrMore,2pp.,0,Donnerstag,2,0,0,1,H,H,1.2605182890288327
10027,DE,Ostdeutschland,Sachsen,Male,75+,PrimaryOrLess,2pp.,0,Freitag,0,0,0,0,H,H,1.2605182890288327
6460,DE,Ostdeutschland,Sachsen-Anhalt,Female,18-24,Secondary,3pp.+,0,Donnerstag,3,1,0,0,NA,L,0.35905611070392546
7187,DE,Ostdeutschland,Sachsen-Anhalt,Female,18-24,GraduateOrMore,1p.,0,Donnerstag,13,3,10,0,H,L,0.35905611070392546
11674,DE,Ostdeutschland,Sachsen-Anhalt,Female,25-29,Secondary,2pp.,0,Freitag,13,0,9,0,H,H,0.35905611070392546
10304,DE,Ostdeutschland,Sachsen-Anhalt,Female,25-29,Secondary,1p.,0,Freitag,1,0,0,0,H,H,0.35905611070392546
12541,DE,Ostdeutschland,Sachsen-Anhalt,Female,25-29,Secondary,1p.,0,Samstag,5,0,0,0,H,L,0.35905611070392546
14320,DE,Ostdeutschland,Sachsen-Anhalt,Female,30-34,NoResponse,2pp.,0,Samstag,1,0,0,0,H,H,0.7626523129146651
12270,DE,Ostdeutschland,Sachsen-Anhalt,Female,30-34,Secondary,2pp.,0,Samstag,13,1,10,1,H,L,0.7626523129146651
12645,DE,Ostdeutschland,Sachsen-Anhalt,Female,30-34,Secondary,2pp.,0,Samstag,1,0,0,0,H,H,0.7626523129146651
8170,DE,Ostdeutschland,Sachsen-Anhalt,Female,35-39,GraduateOrMore,3pp.+,0,Donnerstag,9,5,0,0,H,H,0.7626523129146651
12950,DE,Ostdeutschland,Sachsen-Anhalt,Female,35-39,GraduateOrMore,3pp.+,0,Samstag,6,0,4,0,H,H,0.7626523129146651
14668,DE,Ostdeutschland,Sachsen-Anhalt,Female,35-39,GraduateOrMore,3pp.+,0,Samstag,4,0,0,0,H,H,0.7626523129146651
14200,DE,Ostdeutschland,Sachsen-Anhalt,Female,40-44,GraduateOrMore,3pp.+,0,Samstag,9,0,6,0,H,H,0.7626523129146651
14171,DE,Ostdeutschland,Sachsen-Anhalt,Female,40-44,Secondary,3pp.+,0,Samstag,18,0,14,0,H,L,0.7626523129146651
14698,DE,Ostdeutschland,Sachsen-Anhalt,Female,45-49,Secondary,3pp.+,0,Samstag,4,0,0,0,H,H,0.40010692836050793
14923,DE,Ostdeutschland,Sachsen-Anhalt,Female,45-49,Secondary,3pp.+,0,Samstag,7,4,0,0,H,H,0.40010692836050793
8814,DE,Ostdeutschland,Sachsen-Anhalt,Female,50-54,Secondary,3pp.+,0,Donnerstag,3,0,0,0,H,H,0.40010692836050793
10528,DE,Ostdeutschland,Sachsen-Anhalt,Female,50-54,Secondary,2pp.,0,Freitag,10,2,6,1,H,H,0.40010692836050793
7327,DE,Ostdeutschland,Sachsen-Anhalt,Female,50-54,Secondary,2pp.,0,Donnerstag,13,0,12,0,H,H,0.40010692836050793
13142,DE,Ostdeutschland,Sachsen-Anhalt,Female,55-59,Secondary,2pp.,0,Samstag,1,0,0,1,H,H,0.40010692836050793
7736,DE,Ostdeutschland,Sachsen-Anhalt,Female,55-59,GraduateOrMore,NA,0,Donnerstag,11,5,5,0,H,H,0.40010692836050793
10813,DE,Ostdeutschland,Sachsen-Anhalt,Female,55-59,Secondary,2pp.,0,Freitag,6,5,0,0,H,H,0.40010692836050793
7790,DE,Ostdeutschland,Sachsen-Anhalt,Female,55-59,Secondary,2pp.,0,Donnerstag,8,7,0,0,H,H,0.40010692836050793
11198,DE,Ostdeutschland,Sachsen-Anhalt,Female,55-59,GraduateOrMore,2pp.,0,Freitag,6,0,5,0,H,L,0.40010692836050793
11695,DE,Ostdeutschland,Sachsen-Anhalt,Female,55-59,Secondary,1p.,0,Freitag,2,0,0,0,H,L,0.40010692836050793
13767,DE,Ostdeutschland,Sachsen-Anhalt,Female,55-59,NoResponse,2pp.,0,Samstag,3,2,0,0,H,L,0.40010692836050793
10650,DE,Ostdeutschland,Sachsen-Anhalt,Female,60-64,Secondary,2pp.,0,Freitag,5,0,5,0,H,H,0.40010692836050793
6146,DE,Ostdeutschland,Sachsen-Anhalt,Female,60-64,Secondary,2pp.,0,Donnerstag,3,2,0,0,H,H,0.40010692836050793
10228,DE,Ostdeutschland,Sachsen-Anhalt,Female,60-64,GraduateOrMore,2pp.,0,Freitag,1,0,0,0,H,H,0.40010692836050793
11645,DE,Ostdeutschland,Sachsen-Anhalt,Female,60-64,GraduateOrMore,2pp.,0,Freitag,14,2,6,0,H,H,0.40010692836050793
12184,DE,Ostdeutschland,Sachsen-Anhalt,Female,65-69,Secondary,2pp.,0,Samstag,2,0,0,0,H,H,1.0701248409312027
7807,DE,Ostdeutschland,Sachsen-Anhalt,Female,65-69,Secondary,3pp.+,0,Donnerstag,4,2,0,0,H,L,1.0701248409312027
13902,DE,Ostdeutschland,Sachsen-Anhalt,Female,65-69,Secondary,2pp.,0,Samstag,3,2,0,0,H,H,0.40010692836050793
10153,DE,Ostdeutschland,Sachsen-Anhalt,Female,65-69,NoResponse,2pp.,0,Freitag,1,0,0,0,H,H,0.40010692836050793
13768,DE,Ostdeutschland,Sachsen-Anhalt,Female,65-69,Secondary,3pp.+,0,Samstag,4,0,0,0,H,H,0.40010692836050793
10922,DE,Ostdeutschland,Sachsen-Anhalt,Female,65-69,GraduateOrMore,3pp.+,0,Freitag,6,4,0,0,H,L,1.0701248409312027
8211,DE,Ostdeutschland,Sachsen-Anhalt,Female,65-69,Secondary,1p.,0,Donnerstag,0,0,0,0,H,H,1.0701248409312027
6755,DE,Ostdeutschland,Sachsen-Anhalt,Female,65-69,GraduateOrMore,2pp.,0,Donnerstag,3,1,1,0,L,L,0.40010692836050793
6311,DE,Ostdeutschland,Sachsen-Anhalt,Female,70-74,GraduateOrMore,1p.,0,Donnerstag,4,3,0,0,H,H,1.0701248409312027
15159,DE,Ostdeutschland,Sachsen-Anhalt,Female,75+,Secondary,2pp.,0,Samstag,2,1,0,0,H,H,1.0701248409312027
10884,DE,Ostdeutschland,Sachsen-Anhalt,Male,18-24,Secondary,1p.,0,Freitag,3,2,0,0,H,H,0.8644898755042997
8150,DE,Ostdeutschland,Sachsen-Anhalt,Male,18-24,Secondary,1p.,0,Donnerstag,8,6,2,NA,H,H,0.8644898755042997
7635,DE,Ostdeutschland,Sachsen-Anhalt,Male,30-34,GraduateOrMore,1p.,0,Donnerstag,2,0,2,0,H,L,0.7127003589289698
10549,DE,Ostdeutschland,Sachsen-Anhalt,Male,30-34,NoResponse,2pp.,0,Freitag,NA,5,NA,0,H,H,0.7127003589289698
14072,DE,Ostdeutschland,Sachsen-Anhalt,Male,40-44,GraduateOrMore,3pp.+,0,Samstag,4,2,0,0,H,L,0.7127003589289698
6112,DE,Ostdeutschland,Sachsen-Anhalt,Male,40-44,Secondary,3pp.+,0,Donnerstag,NA,25,NA,0,L,L,0.7127003589289698
5749,DE,Ostdeutschland,Sachsen-Anhalt,Male,50-54,Secondary,3pp.+,0,Donnerstag,10,8,0,0,H,L,0.533140094452066
10280,DE,Ostdeutschland,Sachsen-Anhalt,Male,50-54,Secondary,2pp.,0,Freitag,NA,25,NA,0,H,H,0.533140094452066
14635,DE,Ostdeutschland,Sachsen-Anhalt,Male,55-59,Secondary,3pp.+,0,Samstag,15,11,0,NA,L,L,0.533140094452066
11357,DE,Ostdeutschland,Sachsen-Anhalt,Male,55-59,GraduateOrMore,2pp.,0,Freitag,8,4,0,0,H,L,0.533140094452066
6103,DE,Ostdeutschland,Sachsen-Anhalt,Male,55-59,GraduateOrMore,3pp.+,0,Donnerstag,NA,NA,12,0,H,H,0.533140094452066
14059,DE,Ostdeutschland,Sachsen-Anhalt,Male,60-64,GraduateOrMore,2pp.,0,Samstag,1,0,0,0,H,H,0.533140094452066
5798,DE,Ostdeutschland,Sachsen-Anhalt,Male,60-64,GraduateOrMore,1p.,0,Donnerstag,26,20,6,0,L,L,0.533140094452066
10143,DE,Ostdeutschland,Sachsen-Anhalt,Male,60-64,GraduateOrMore,2pp.,0,Freitag,1,0,0,0,H,H,0.533140094452066
10221,DE,Ostdeutschland,Sachsen-Anhalt,Male,60-64,Secondary,2pp.,0,Freitag,22,12,8,0,L,L,0.533140094452066
9221,DE,Ostdeutschland,Sachsen-Anhalt,Male,65-69,Secondary,2pp.,0,Freitag,3,2,0,0,H,L,1.2605182890288327
10833,DE,Ostdeutschland,Sachsen-Anhalt,Male,65-69,GraduateOrMore,2pp.,0,Freitag,18,0,15,1,H,H,0.533140094452066
10336,DE,Ostdeutschland,Sachsen-Anhalt,Male,70-74,Secondary,2pp.,0,Freitag,1,0,0,0,H,H,1.2605182890288327
8610,DE,Norrdeutschland,Schleswig-Holstein,Female,18-24,Secondary,2pp.,0,Donnerstag,3,2,0,0,H,H,0.35438526273417825
15055,DE,Norrdeutschland,Schleswig-Holstein,Female,18-24,Secondary,3pp.+,0,Samstag,19,8,5,1,H,L,0.35438526273417825
7862,DE,Norrdeutschland,Schleswig-Holstein,Female,18-24,NoResponse,2pp.,0,Donnerstag,NA,5,NA,0,H,L,0.35438526273417825
13747,DE,Norrdeutschland,Schleswig-Holstein,Female,18-24,Secondary,3pp.+,0,Samstag,14,1,10,0,H,L,0.35438526273417825
8485,DE,Norrdeutschland,Schleswig-Holstein,Female,18-24,Secondary,1p.,0,Donnerstag,27,15,11,1,H,H,0.35438526273417825
13502,DE,Norrdeutschland,Schleswig-Holstein,Female,18-24,Secondary,3pp.+,0,Samstag,3,0,0,0,L,L,0.35438526273417825
12740,DE,Norrdeutschland,Schleswig-Holstein,Female,25-29,Secondary,2pp.,0,Samstag,1,0,0,0,H,H,0.35438526273417825
12956,DE,Norrdeutschland,Schleswig-Holstein,Female,25-29,Secondary,1p.,0,Samstag,5,4,0,0,H,H,0.35438526273417825
12994,DE,Norrdeutschland,Schleswig-Holstein,Female,25-29,Secondary,3pp.+,0,Samstag,2,0,0,0,H,L,0.35438526273417825
10644,DE,Norrdeutschland,Schleswig-Holstein,Female,25-29,Secondary,2pp.,0,Freitag,1,0,0,0,H,H,0.6241069944279125
15153,DE,Norrdeutschland,Schleswig-Holstein,Female,30-34,GraduateOrMore,1p.,0,Samstag,3,2,0,0,H,H,0.6241069944279125
12984,DE,Norrdeutschland,Schleswig-Holstein,Female,30-34,NoResponse,2pp.,1,Samstag,1,0,0,0,H,H,0.6241069944279125
14386,DE,Norrdeutschland,Schleswig-Holstein,Female,35-39,GraduateOrMore,1p.,0,Samstag,NA,2,NA,0,H,H,0.6241069944279125
8191,DE,Norrdeutschland,Schleswig-Holstein,Female,35-39,Secondary,2pp.,0,Donnerstag,0,0,0,0,L,L,0.6241069944279125
14566,DE,Norrdeutschland,Schleswig-Holstein,Female,35-39,Secondary,3pp.+,0,Samstag,4,0,0,0,H,L,0.6241069944279125
14232,DE,Norrdeutschland,Schleswig-Holstein,Female,35-39,Secondary,2pp.,1,Samstag,1,0,0,0,H,H,0.6241069944279125
13061,DE,Norrdeutschland,Schleswig-Holstein,Female,35-39,Secondary,3pp.+,0,Samstag,4,1,0,0,H,L,0.6241069944279125
14261,DE,Norrdeutschland,Schleswig-Holstein,Female,35-39,Secondary,3pp.+,0,Samstag,6,0,0,0,H,H,0.6241069944279125
14578,DE,Norrdeutschland,Schleswig-Holstein,Female,35-39,Secondary,3pp.+,0,Samstag,6,2,0,0,H,H,0.6241069944279125
12350,DE,Norrdeutschland,Schleswig-Holstein,Female,35-39,GraduateOrMore,3pp.+,0,Samstag,4,2,0,0,H,L,0.6241069944279125
13181,DE,Norrdeutschland,Schleswig-Holstein,Female,40-44,Secondary,3pp.+,0,Samstag,5,3,0,0,H,H,0.6241069944279125
13588,DE,Norrdeutschland,Schleswig-Holstein,Female,40-44,GraduateOrMore,3pp.+,1,Samstag,2,0,0,0,L,H,0.6241069944279125
11584,DE,Norrdeutschland,Schleswig-Holstein,Female,40-44,GraduateOrMore,3pp.+,0,Freitag,5,0,1,0,H,H,0.6241069944279125
15210,DE,Norrdeutschland,Schleswig-Holstein,Female,45-49,Secondary,2pp.,0,Samstag,4,2,0,0,H,L,0.6241069944279125
8254,DE,Norrdeutschland,Schleswig-Holstein,Female,45-49,Secondary,3pp.+,0,Donnerstag,5,2,0,0,H,H,1.1313937355452264
14959,DE,Norrdeutschland,Schleswig-Holstein,Female,45-49,Secondary,3pp.+,0,Samstag,5,2,0,0,H,H,0.6241069944279125
8462,DE,Norrdeutschland,Schleswig-Holstein,Female,50-54,Secondary,2pp.,0,Donnerstag,7,0,6,1,H,H,1.1313937355452264
6699,DE,Norrdeutschland,Schleswig-Holstein,Female,55-59,Secondary,2pp.,0,Donnerstag,4,3,0,0,H,H,1.1313937355452264
7063,DE,Norrdeutschland,Schleswig-Holstein,Female,55-59,NoResponse,3pp.+,0,Donnerstag,4,2,0,1,H,H,1.1313937355452264
8801,DE,Norrdeutschland,Schleswig-Holstein,Female,55-59,Secondary,2pp.,0,Donnerstag,16,3,12,1,H,H,1.1313937355452264
10728,DE,Norrdeutschland,Schleswig-Holstein,Female,55-59,GraduateOrMore,3pp.+,0,Freitag,2,0,0,0,H,H,1.1313937355452264
10836,DE,Norrdeutschland,Schleswig-Holstein,Female,60-64,GraduateOrMore,2pp.,0,Freitag,1,0,0,0,H,H,1.1313937355452264
11904,DE,Norrdeutschland,Schleswig-Holstein,Female,65-69,PrimaryOrLess,1p.,0,Freitag,11,10,0,0,H,H,0.9565056175048218
9059,DE,Norrdeutschland,Schleswig-Holstein,Female,65-69,Secondary,2pp.,0,Freitag,10,10,0,0,H,H,0.9565056175048218
11342,DE,Norrdeutschland,Schleswig-Holstein,Female,65-69,Secondary,1p.,0,Freitag,3,3,0,0,H,L,0.9565056175048218
11196,DE,Norrdeutschland,Schleswig-Holstein,Female,65-69,GraduateOrMore,2pp.,0,Freitag,5,0,4,1,H,H,0.9565056175048218
11471,DE,Norrdeutschland,Schleswig-Holstein,Female,65-69,Secondary,2pp.,0,Freitag,2,0,0,0,L,L,0.9565056175048218
13600,DE,Norrdeutschland,Schleswig-Holstein,Female,65-69,GraduateOrMore,3pp.+,1,Samstag,10,5,0,0,L,L,0.9565056175048218
11195,DE,Norrdeutschland,Schleswig-Holstein,Female,70-74,Secondary,1p.,0,Freitag,0,0,0,0,H,L,0.9565056175048218
10017,DE,Norrdeutschland,Schleswig-Holstein,Female,70-74,Secondary,2pp.,0,Freitag,2,1,0,0,H,H,0.9565056175048218
9244,DE,Norrdeutschland,Schleswig-Holstein,Female,70-74,GraduateOrMore,2pp.,0,Freitag,1,0,0,0,H,H,0.9565056175048218
11831,DE,Norrdeutschland,Schleswig-Holstein,Female,70-74,Secondary,2pp.,0,Freitag,1,0,0,0,H,H,0.9565056175048218
12498,DE,Norrdeutschland,Schleswig-Holstein,Female,75+,GraduateOrMore,2pp.,0,Samstag,1,0,0,0,NA,H,0.9565056175048218
12528,DE,Norrdeutschland,Schleswig-Holstein,Male,18-24,Secondary,3pp.+,0,Samstag,9,3,2,0,H,L,0.98975765236664
11245,DE,Norrdeutschland,Schleswig-Holstein,Male,18-24,Secondary,3pp.+,0,Freitag,6,0,0,0,H,L,0.98975765236664
8484,DE,Norrdeutschland,Schleswig-Holstein,Male,25-29,Secondary,2pp.,0,Donnerstag,2,1,0,0,L,L,1.149093004797023
10226,DE,Norrdeutschland,Schleswig-Holstein,Male,25-29,Secondary,2pp.,0,Freitag,1,0,0,0,H,H,0.98975765236664
13994,DE,Norrdeutschland,Schleswig-Holstein,Male,35-39,Secondary,3pp.+,0,Samstag,8,5,0,0,H,H,1.149093004797023
13699,DE,Norrdeutschland,Schleswig-Holstein,Male,40-44,GraduateOrMore,3pp.+,0,Samstag,2,0,0,0,H,H,1.149093004797023
10547,DE,Norrdeutschland,Schleswig-Holstein,Male,50-54,Secondary,3pp.+,0,Freitag,3,0,0,0,L,L,0.6880394669598846
14549,DE,Norrdeutschland,Schleswig-Holstein,Male,50-54,Secondary,1p.,0,Samstag,15,5,8,0,L,L,0.6880394669598846
10197,DE,Norrdeutschland,Schleswig-Holstein,Male,50-54,Secondary,2pp.,0,Freitag,12,4,5,0,L,L,0.6880394669598846
12610,DE,Norrdeutschland,Schleswig-Holstein,Male,50-54,GraduateOrMore,3pp.+,0,Samstag,3,1,0,0,H,H,0.6880394669598846
8541,DE,Norrdeutschland,Schleswig-Holstein,Male,50-54,Secondary,3pp.+,0,Donnerstag,27,2,22,0,H,L,0.6880394669598846
12607,DE,Norrdeutschland,Schleswig-Holstein,Male,55-59,Secondary,3pp.+,0,Samstag,NA,5,NA,0,L,L,0.6880394669598846
14524,DE,Norrdeutschland,Schleswig-Holstein,Male,55-59,Secondary,3pp.+,0,Samstag,14,2,10,0,H,H,0.6880394669598846
14854,DE,Norrdeutschland,Schleswig-Holstein,Male,55-59,Secondary,1p.,0,Samstag,8,7,0,0,L,H,0.6880394669598846
13832,DE,Norrdeutschland,Schleswig-Holstein,Male,60-64,GraduateOrMore,1p.,0,Samstag,3,2,0,0,H,L,0.6880394669598846
11573,DE,Norrdeutschland,Schleswig-Holstein,Male,60-64,Secondary,2pp.,0,Freitag,8,0,6,0,H,H,0.6880394669598846
14626,DE,Norrdeutschland,Schleswig-Holstein,Male,60-64,GraduateOrMore,1p.,1,Samstag,4,3,0,0,H,H,0.6880394669598846
11643,DE,Norrdeutschland,Schleswig-Holstein,Male,65-69,PrimaryOrLess,1p.,0,Freitag,19,3,15,0,H,H,0.6880394669598846
13730,DE,Norrdeutschland,Schleswig-Holstein,Male,70-74,Secondary,2pp.,0,Samstag,1,0,0,1,H,H,0.8976223178854174
6585,DE,Norrdeutschland,Schleswig-Holstein,Male,70-74,Secondary,2pp.,0,Donnerstag,2,2,0,0,H,L,0.8976223178854174
6536,DE,Norrdeutschland,Schleswig-Holstein,Male,75+,GraduateOrMore,2pp.,0,Donnerstag,6,5,0,0,H,L,0.8976223178854174
13077,DE,Norrdeutschland,Schleswig-Holstein,Male,75+,Secondary,2pp.,0,Samstag,4,3,0,0,H,H,0.8976223178854174
12904,DE,Ostdeutschland,Thüringen,Female,18-24,Secondary,3pp.+,0,Samstag,28,2,20,0,H,H,0.35905611070392546
12948,DE,Ostdeutschland,Thüringen,Female,18-24,Secondary,3pp.+,0,Samstag,2,0,0,0,H,L,0.35905611070392546
12913,DE,Ostdeutschland,Thüringen,Female,18-24,Secondary,3pp.+,0,Samstag,7,5,0,0,H,H,0.35905611070392546
11765,DE,Ostdeutschland,Thüringen,Female,25-29,Secondary,3pp.+,0,Freitag,2,0,0,0,H,H,0.35905611070392546
8665,DE,Ostdeutschland,Thüringen,Female,30-34,GraduateOrMore,3pp.+,0,Donnerstag,10,7,0,0,H,L,0.7626523129146651
14894,DE,Ostdeutschland,Thüringen,Female,40-44,Secondary,3pp.+,0,Samstag,1,0,0,0,H,H,0.7626523129146651
12131,DE,Ostdeutschland,Thüringen,Female,40-44,Secondary,3pp.+,0,Freitag,15,3,8,0,NA,H,0.7626523129146651
7004,DE,Ostdeutschland,Thüringen,Female,40-44,Secondary,3pp.+,0,Donnerstag,3,1,0,0,H,H,0.7626523129146651
14861,DE,Ostdeutschland,Thüringen,Female,40-44,Secondary,NA,0,Samstag,12,0,12,1,H,H,0.7626523129146651
7615,DE,Ostdeutschland,Thüringen,Female,45-49,Secondary,3pp.+,0,Donnerstag,8,0,5,0,H,H,0.40010692836050793
15165,DE,Ostdeutschland,Thüringen,Female,45-49,GraduateOrMore,3pp.+,0,Samstag,13,5,5,0,H,NA,0.7626523129146651
15179,DE,Ostdeutschland,Thüringen,Female,45-49,GraduateOrMore,2pp.,0,Samstag,3,2,0,0,H,H,0.40010692836050793
8199,DE,Ostdeutschland,Thüringen,Female,45-49,Secondary,1p.,0,Donnerstag,2,2,0,0,H,H,0.40010692836050793
7413,DE,Ostdeutschland,Thüringen,Female,45-49,Secondary,3pp.+,0,Donnerstag,3,1,0,0,H,H,0.40010692836050793
10469,DE,Ostdeutschland,Thüringen,Female,50-54,GraduateOrMore,1p.,0,Freitag,1,1,0,1,H,H,0.40010692836050793
10238,DE,Ostdeutschland,Thüringen,Female,50-54,GraduateOrMore,2pp.,0,Freitag,10,5,3,0,H,H,0.40010692836050793
6172,DE,Ostdeutschland,Thüringen,Female,50-54,Secondary,2pp.,0,Donnerstag,4,3,0,0,H,H,0.40010692836050793
11321,DE,Ostdeutschland,Thüringen,Female,55-59,Secondary,1p.,0,Freitag,7,3,4,0,H,H,0.40010692836050793
10121,DE,Ostdeutschland,Thüringen,Female,55-59,GraduateOrMore,1p.,0,Freitag,NA,NA,6,0,L,L,0.40010692836050793
14500,DE,Ostdeutschland,Thüringen,Female,55-59,Secondary,2pp.,0,Samstag,6,5,0,0,NA,NA,0.40010692836050793
6620,DE,Ostdeutschland,Thüringen,Female,55-59,Secondary,1p.,0,Donnerstag,4,4,0,0,H,H,0.40010692836050793
14948,DE,Ostdeutschland,Thüringen,Female,55-59,NoResponse,2pp.,0,Samstag,1,0,0,0,H,H,0.40010692836050793
14334,DE,Ostdeutschland,Thüringen,Female,55-59,Secondary,2pp.,0,Samstag,NA,0,NA,0,H,H,0.40010692836050793
13244,DE,Ostdeutschland,Thüringen,Female,60-64,NoResponse,3pp.+,0,Samstag,0,0,0,0,H,L,0.40010692836050793
10931,DE,Ostdeutschland,Thüringen,Female,60-64,NoResponse,2pp.,0,Freitag,4,2,0,0,H,L,0.40010692836050793
14461,DE,Ostdeutschland,Thüringen,Female,60-64,Secondary,2pp.,0,Samstag,1,0,0,0,H,H,0.40010692836050793
10550,DE,Ostdeutschland,Thüringen,Female,65-69,Secondary,2pp.,0,Freitag,3,2,0,0,H,H,0.40010692836050793
8210,DE,Ostdeutschland,Thüringen,Female,75+,GraduateOrMore,1p.,0,Donnerstag,1,1,0,0,H,H,1.0701248409312027
13781,DE,Ostdeutschland,Thüringen,Male,18-24,Secondary,3pp.+,0,Samstag,3,0,0,0,H,L,0.8644898755042997
14873,DE,Ostdeutschland,Thüringen,Male,18-24,Secondary,2pp.,0,Samstag,15,3,10,0,H,L,0.8644898755042997
8420,DE,Ostdeutschland,Thüringen,Male,25-29,Secondary,3pp.+,0,Donnerstag,NA,3,NA,0,H,H,0.8644898755042997
8359,DE,Ostdeutschland,Thüringen,Male,35-39,GraduateOrMore,3pp.+,0,Donnerstag,13,4,7,0,H,L,0.7127003589289698
11689,DE,Ostdeutschland,Thüringen,Male,35-39,GraduateOrMore,3pp.+,0,Freitag,3,0,1,1,H,H,0.7127003589289698
10200,DE,Ostdeutschland,Thüringen,Male,40-44,Secondary,3pp.+,0,Freitag,12,4,0,0,H,H,0.7127003589289698
13629,DE,Ostdeutschland,Thüringen,Male,45-49,Secondary,3pp.+,0,Samstag,4,2,0,0,H,H,0.533140094452066
11953,DE,Ostdeutschland,Thüringen,Male,45-49,Secondary,1p.,0,Freitag,NA,20,NA,1,H,H,0.7127003589289698
14786,DE,Ostdeutschland,Thüringen,Male,50-54,Secondary,2pp.,0,Samstag,24,2,20,0,H,H,0.533140094452066
13185,DE,Ostdeutschland,Thüringen,Male,50-54,GraduateOrMore,3pp.+,0,Samstag,28,2,20,0,H,H,0.533140094452066
5836,DE,Ostdeutschland,Thüringen,Male,50-54,GraduateOrMore,3pp.+,0,Donnerstag,7,3,1,0,H,H,0.533140094452066
10288,DE,Ostdeutschland,Thüringen,Male,55-59,Secondary,3pp.+,0,Freitag,17,10,4,0,H,H,0.533140094452066
12656,DE,Ostdeutschland,Thüringen,Male,55-59,Secondary,3pp.+,0,Samstag,NA,4,NA,0,H,H,0.533140094452066
12337,DE,Ostdeutschland,Thüringen,Male,55-59,Secondary,2pp.,0,Samstag,1,0,0,0,H,H,0.533140094452066
13785,DE,Ostdeutschland,Thüringen,Male,55-59,Secondary,1p.,0,Samstag,0,0,0,0,H,NA,0.533140094452066
5747,DE,Ostdeutschland,Thüringen,Male,60-64,Secondary,2pp.,0,Donnerstag,2,1,0,0,H,H,0.533140094452066
12507,DE,Ostdeutschland,Thüringen,Male,60-64,Secondary,3pp.+,0,Samstag,1,0,0,0,H,L,0.533140094452066
10951,DE,Ostdeutschland,Thüringen,Male,60-64,GraduateOrMore,3pp.+,0,Freitag,7,2,3,0,L,L,0.533140094452066
10887,DE,Ostdeutschland,Thüringen,Male,65-69,Secondary,2pp.,0,Freitag,1,0,0,0,L,L,1.2605182890288327
10086,DE,Ostdeutschland,Thüringen,Male,65-69,Secondary,2pp.,0,Freitag,1,0,0,0,NA,L,0.533140094452066
12031,DE,Ostdeutschland,Thüringen,Male,70-74,GraduateOrMore,2pp.,0,Freitag,21,19,0,0,L,H,1.2605182890288327
13905,DE,Ostdeutschland,Thüringen,Male,70-74,Secondary,2pp.,0,Samstag,6,5,0,0,L,L,1.2605182890288327
